A0A024SNB7	CHOYP_contig_004745	4.3
A0A0R4IBK5	CHOYP_contig_045459	2.63e-06
A0A0R4IBK5	CHOYP_contig_045460	8.51e-06
A0A0R4IFG5	CHOYP_LOC100368885.1.1	2.13e-88
A0A0R4IVV0	CHOYP_BRAFLDRAFT_123736.1.1	1.13e-113
A0A0R4IVV0	CHOYP_LOC100702858.1.2	5.4
A0A0R4IYX6	CHOYP_LOC100378229.1.2	2.09e-30
A0A0R4IYX6	CHOYP_LOC100378229.1.2	4.58e-11
A0A0R8YWJ7	CHOYP_EAA2.1.3	1.7
A0A0R8YWJ7	CHOYP_EAA2.3.3	1.4
A0A0R8YXT5	CHOYP_BRAFLDRAFT_94647.2.2	1.0
A0A125S9M4	CHOYP_contig_042946	0.99
A0A125S9M6	CHOYP_YPF11.2.2	1.2
A0A125S9M6	CHOYP_contig_036713	1.1
A0A131MCZ8	CHOYP_contig_041444	0.26
A0A161CLJ6	CHOYP_LOC101162867.3.3	0.45
A0A1B0GTD5	CHOYP_LOC100373985.1.1	4.67e-10
A0A1B4XBI1	CHOYP_contig_004426	0.13
A0A1C9U5X5	CHOYP_contig_034279	2.0
A0A1D6GDY8	CHOYP_contig_030127	0.59
A0A1D8PQ86	CHOYP_contig_044062	0.36
A0A1D8PQ86	CHOYP_contig_044062	0.36
A0A1D8PQ86	CHOYP_contig_044062	0.64
A0A1D8PQ86	CHOYP_contig_044062	0.64
A0A1D8PQ86	CHOYP_contig_044062	0.64
A0A1D8PQ86	CHOYP_contig_044062	0.64
A0A1D8PQ86	CHOYP_contig_044062	0.64
A0A1D8PQ86	CHOYP_contig_044062	0.64
A0A1D8PQ86	CHOYP_contig_044062	0.64
A0A1D8PQ86	CHOYP_contig_044062	1.1
A0A1D8PQ86	CHOYP_contig_044062	1.1
A0A1D8PQ86	CHOYP_contig_044062	1.1
A0A1D8PQ86	CHOYP_contig_044062	1.1
A0A1D8PQ86	CHOYP_contig_044062	1.1
A0A1D8PQ86	CHOYP_contig_044062	1.1
A0A1D8PQ86	CHOYP_contig_044062	2.0
A0A1D8PQ86	CHOYP_contig_044062	6.5
A0A1F4	CHOYP_BRAFLDRAFT_64392.2.2	0.011
A0A1F4	CHOYP_BRAFLDRAFT_64392.2.2	2.31e-11
A0A1F4	CHOYP_BRAFLDRAFT_64392.2.2	2.76e-14
A0A1F4	CHOYP_BRAFLDRAFT_64392.2.2	3.24e-10
A0A1F4	CHOYP_BRAFLDRAFT_64392.2.2	6.97e-04
A0A1F4	CHOYP_BRAFLDRAFT_64392.2.2	8.80e-09
A0A1F4	CHOYP_BRAFLDRAFT_64392.2.2	9.05e-05
A0A1R3RGK1	CHOYP_contig_034730	0.45
A0AIU5	CHOYP_RS3A.3.15	5.7
A0AJ11	CHOYP_HM1_0137.1.1	0.025
A0AJ11	CHOYP_contig_049982	0.26
A0AK63	CHOYP_contig_013691	0.12
A0AUV4	CHOYP_contig_007395	1.6
A0AVT1	CHOYP_UBA6.4.4	0.0
A0AVT1	CHOYP_UBA6.4.4	3.49e-04
A0B5I7	CHOYP_Y068.6.6	2.6
A0B5R2	CHOYP_contig_031231	2.6
A0DSB3	CHOYP_contig_017063	0.22
A0JC51	CHOYP_BRAFLDRAFT_277895.1.1	7.01e-136
A0JM12	CHOYP_BM1_57400.5.7	1.15e-25
A0JM12	CHOYP_BM1_57400.5.7	1.27e-37
A0JM12	CHOYP_BM1_57400.5.7	1.95e-22
A0JM12	CHOYP_BM1_57400.5.7	3.13e-30
A0JM12	CHOYP_BM1_57400.5.7	3.81e-37
A0JM12	CHOYP_BM1_57400.5.7	5.62e-33
A0JM12	CHOYP_BM1_57400.5.7	7.04e-10
A0JM12	CHOYP_BRAFLDRAFT_89663.2.2	0.035
A0JM12	CHOYP_BRAFLDRAFT_89663.2.2	0.25
A0JM12	CHOYP_BRAFLDRAFT_89663.2.2	1.19e-07
A0JM12	CHOYP_BRAFLDRAFT_89663.2.2	1.36e-07
A0JM12	CHOYP_BRAFLDRAFT_89663.2.2	1.44e-09
A0JM12	CHOYP_BRAFLDRAFT_89663.2.2	1.55e-06
A0JM12	CHOYP_BRAFLDRAFT_89663.2.2	2.00e-06
A0JM12	CHOYP_BRAFLDRAFT_89663.2.2	2.50e-06
A0JM12	CHOYP_BRAFLDRAFT_89663.2.2	2.95e-12
A0JM12	CHOYP_BRAFLDRAFT_89663.2.2	2.96e-04
A0JM12	CHOYP_BRAFLDRAFT_89663.2.2	5.90e-07
A0JM12	CHOYP_BRAFLDRAFT_89663.2.2	5.95e-07
A0JM12	CHOYP_BRAFLDRAFT_89663.2.2	8.08e-08
A0JM12	CHOYP_CED1.17.29	1.06e-08
A0JM12	CHOYP_CED1.17.29	1.08e-07
A0JM12	CHOYP_CED1.17.29	1.15e-10
A0JM12	CHOYP_CED1.17.29	1.53e-07
A0JM12	CHOYP_CED1.17.29	1.57e-08
A0JM12	CHOYP_CED1.17.29	1.64e-09
A0JM12	CHOYP_CED1.17.29	2.12e-08
A0JM12	CHOYP_CED1.17.29	2.48e-08
A0JM12	CHOYP_CED1.17.29	2.57e-07
A0JM12	CHOYP_CED1.17.29	2.92e-07
A0JM12	CHOYP_CED1.17.29	3.21e-07
A0JM12	CHOYP_CED1.17.29	3.58e-09
A0JM12	CHOYP_CED1.17.29	4.47e-09
A0JM12	CHOYP_CED1.17.29	4.97e-08
A0JM12	CHOYP_CED1.17.29	8.64e-09
A0JM12	CHOYP_CED1.17.29	9.98e-10
A0JM12	CHOYP_CED1.4.29	3.10e-34
A0JM12	CHOYP_CED1.4.29	4.45e-40
A0JM12	CHOYP_CED1.4.29	5.18e-50
A0JM12	CHOYP_CED1.4.29	6.45e-34
A0JM12	CHOYP_CED1.9.29	0.015
A0JM12	CHOYP_CED1.9.29	0.85
A0JM12	CHOYP_CED1.9.29	1.01e-06
A0JM12	CHOYP_CED1.9.29	2.26e-08
A0JM12	CHOYP_CED1.9.29	3.06e-07
A0JM12	CHOYP_CED1.9.29	3.13e-08
A0JM12	CHOYP_CED1.9.29	3.42e-07
A0JM12	CHOYP_CED1.9.29	3.54e-13
A0JM12	CHOYP_CED1.9.29	3.60e-08
A0JM12	CHOYP_CED1.9.29	3.93e-07
A0JM12	CHOYP_CED1.9.29	5.49e-10
A0JM12	CHOYP_CED1.9.29	5.70e-10
A0JM12	CHOYP_CED1.9.29	7.40e-07
A0JM12	CHOYP_CED1.9.29	7.83e-08
A0JM12	CHOYP_CED1.9.29	8.43e-11
A0JM12	CHOYP_CELE_Y64G10A.7.3.4	1.12e-21
A0JM12	CHOYP_CELE_Y64G10A.7.3.4	1.22e-25
A0JM12	CHOYP_CELE_Y64G10A.7.3.4	2.47e-28
A0JM12	CHOYP_CELE_Y64G10A.7.3.4	3.59e-10
A0JM12	CHOYP_CELE_Y64G10A.7.3.4	5.62e-24
A0JM12	CHOYP_CELE_Y64G10A.7.3.4	7.25e-28
A0JM12	CHOYP_CELE_Y64G10A.7.3.4	8.93e-14
A0JM12	CHOYP_LOC100701872.5.7	0.002
A0JM12	CHOYP_LOC100701872.5.7	0.024
A0JM12	CHOYP_LOC100701872.5.7	0.26
A0JM12	CHOYP_LOC100701872.5.7	0.97
A0JM12	CHOYP_LOC100701872.5.7	1.1
A0JM12	CHOYP_LOC100701872.5.7	1.2
A0JM12	CHOYP_LOC100701872.5.7	1.4
A0JM12	CHOYP_LOC100701872.5.7	2.1
A0JM12	CHOYP_LOC100701872.5.7	2.14e-05
A0JM12	CHOYP_LOC100707338.3.5	0.001
A0JM12	CHOYP_LOC100707338.3.5	0.016
A0JM12	CHOYP_LOC100707338.3.5	0.27
A0JM12	CHOYP_LOC100707338.3.5	1.18e-06
A0JM12	CHOYP_LOC100707338.3.5	2.21e-05
A0JM12	CHOYP_LOC100707338.3.5	3.51e-06
A0JM12	CHOYP_LOC100707338.3.5	3.77e-05
A0JM12	CHOYP_LOC100707338.3.5	3.91e-04
A0JM12	CHOYP_LOC100707338.3.5	4.62e-12
A0JM12	CHOYP_LOC100707338.3.5	5.90e-05
A0JM12	CHOYP_LOC100707338.3.5	6.45e-04
A0JM12	CHOYP_LOC100707338.3.5	6.73e-07
A0JM12	CHOYP_LOC100707338.3.5	8.43e-06
A0JM12	CHOYP_LOC100867487.2.2	0.0
A0JM12	CHOYP_LOC100875026.1.2	0.0
A0JM12	CHOYP_LOC100875026.1.2	1.01e-87
A0JM12	CHOYP_LOC100875026.1.2	1.79e-41
A0JM12	CHOYP_LOC100875026.1.2	3.5
A0JM12	CHOYP_LOC100875026.1.2	3.76e-90
A0JM12	CHOYP_LOC100875026.1.2	5.00e-22
A0JM12	CHOYP_LOC100875026.1.2	8.29e-123
A0JM12	CHOYP_LOC100875026.2.2	0.0
A0JM12	CHOYP_LOC100875026.2.2	1.37e-118
A0JM12	CHOYP_LOC100875026.2.2	1.85e-34
A0JM12	CHOYP_LOC100875026.2.2	3.9
A0JM12	CHOYP_LOC100875026.2.2	4.37e-20
A0JM12	CHOYP_LOC100875026.2.2	5.53e-43
A0JM12	CHOYP_LOC100875026.2.2	5.85e-119
A0JM12	CHOYP_LOC579946.12.24	0.001
A0JM12	CHOYP_LOC579946.12.24	0.002
A0JM12	CHOYP_LOC579946.12.24	1.21e-11
A0JM12	CHOYP_LOC579946.12.24	1.52e-08
A0JM12	CHOYP_LOC579946.12.24	3.49e-08
A0JM12	CHOYP_LOC579946.12.24	3.60e-07
A0JM12	CHOYP_LOC579946.12.24	6.08e-07
A0JM12	CHOYP_LOC579946.12.24	7.22e-10
A0JM12	CHOYP_LOC579946.12.24	8.31e-09
A0JM12	CHOYP_LOC579946.14.24	1.04e-24
A0JM12	CHOYP_LOC579946.14.24	1.35e-16
A0JM12	CHOYP_LOC579946.14.24	2.01e-15
A0JM12	CHOYP_LOC579946.14.24	4.19e-19
A0JM12	CHOYP_LOC579946.14.24	4.19e-20
A0JM12	CHOYP_LOC579946.14.24	5.54e-11
A0JM12	CHOYP_LOC579946.14.24	7.79e-10
A0JM12	CHOYP_LOC579946.14.24	8.23e-17
A0JM12	CHOYP_LOC763793.2.7	2.21e-80
A0JM12	CHOYP_LOC763793.2.7	2.96e-88
A0JM12	CHOYP_LOC763793.2.7	7.12e-76
A0JM12	CHOYP_MEG10.29.91	2.23e-13
A0JM12	CHOYP_MEG10.29.91	2.45e-16
A0JM12	CHOYP_MEG10.29.91	4.21e-25
A0JM12	CHOYP_MEG10.29.91	5.21e-07
A0JM12	CHOYP_MEG10.29.91	5.73e-32
A0JM12	CHOYP_MEG10.29.91	9.25e-21
A0JM12	CHOYP_MEG10.32.91	1.17e-17
A0JM12	CHOYP_MEG10.32.91	2.46e-17
A0JM12	CHOYP_MEG10.32.91	2.60e-21
A0JM12	CHOYP_MEG10.32.91	2.79e-24
A0JM12	CHOYP_MEG10.32.91	4.32e-24
A0JM12	CHOYP_MEG10.32.91	5.47e-22
A0JM12	CHOYP_MEG10.55.91	1.56e-32
A0JM12	CHOYP_MEG10.55.91	1.71e-30
A0JM12	CHOYP_MEG10.55.91	1.79e-15
A0JM12	CHOYP_MEG10.55.91	3.39e-24
A0JM12	CHOYP_MEG10.55.91	4.41e-40
A0JM12	CHOYP_MEG10.55.91	7.67e-27
A0JM12	CHOYP_MEG10.61.91	1.04e-39
A0JM12	CHOYP_MEG10.61.91	5.05e-32
A0JM12	CHOYP_MEG10.61.91	6.28e-45
A0JM12	CHOYP_MEG10.61.91	8.66e-39
A0JM12	CHOYP_MEG10.61.91	9.69e-38
A0JM12	CHOYP_MEG10.77.91	1.17e-127
A0JM12	CHOYP_MEG10.77.91	2.02e-162
A0JM12	CHOYP_MEG10.87.91	1.16e-58
A0JM12	CHOYP_MEG10.87.91	1.36e-70
A0JM12	CHOYP_MEG10.87.91	5.34e-64
A0JM12	CHOYP_MEG10.87.91	7.51e-62
A0JM12	CHOYP_MEG11.5.25	1.15e-36
A0JM12	CHOYP_MEG11.5.25	1.62e-28
A0JM12	CHOYP_MEG11.5.25	3.27e-22
A0JM12	CHOYP_MEG11.5.25	8.89e-22
A0JM12	CHOYP_MEG11.8.25	1.07e-18
A0JM12	CHOYP_MEG11.8.25	1.18e-24
A0JM12	CHOYP_MEG11.8.25	1.42e-18
A0JM12	CHOYP_MEG11.8.25	5.25e-20
A0JM12	CHOYP_MEG11.8.25	6.38e-22
A0JM12	CHOYP_MEG11.8.25	8.57e-18
A0JM12	CHOYP_MEG11.8.25	9.86e-23
A0JM12	CHOYP_MEGF10.9.12	1.18e-28
A0JM12	CHOYP_MEGF10.9.12	1.40e-27
A0JM12	CHOYP_MEGF10.9.12	5.28e-21
A0JM12	CHOYP_MEGF10.9.12	7.02e-36
A0JM12	CHOYP_MEGF10.9.12	7.04e-26
A0JM12	CHOYP_MEGF10.9.12	9.43e-22
A0JM12	CHOYP_MEGF6.10.59	1.42e-22
A0JM12	CHOYP_MEGF6.10.59	2.17e-22
A0JM12	CHOYP_MEGF6.10.59	2.45e-22
A0JM12	CHOYP_MEGF6.10.59	2.51e-24
A0JM12	CHOYP_MEGF6.10.59	2.88e-32
A0JM12	CHOYP_MEGF6.10.59	4.99e-13
A0JM12	CHOYP_MEGF6.10.59	7.30e-25
A0JM12	CHOYP_MEGF6.24.59	1.43e-35
A0JM12	CHOYP_MEGF6.24.59	2.07e-29
A0JM12	CHOYP_MEGF6.24.59	2.59e-32
A0JM12	CHOYP_MEGF6.24.59	4.42e-30
A0JM12	CHOYP_MEGF6.24.59	4.76e-38
A0JM12	CHOYP_MEGF6.24.59	8.24e-31
A0JM12	CHOYP_MEGF6.3.59	1.06e-31
A0JM12	CHOYP_MEGF6.3.59	3.73e-28
A0JM12	CHOYP_MEGF6.3.59	4.76e-28
A0JM12	CHOYP_MEGF6.3.59	7.90e-29
A0JM12	CHOYP_MEGF6.4.59	1.07e-22
A0JM12	CHOYP_MEGF6.4.59	1.52e-23
A0JM12	CHOYP_MEGF6.4.59	1.71e-16
A0JM12	CHOYP_MEGF6.4.59	2.21e-07
A0JM12	CHOYP_MEGF6.4.59	5.15e-16
A0JM12	CHOYP_MEGF6.4.59	5.45e-25
A0JM12	CHOYP_MEGF6.4.59	6.09e-13
A0JM12	CHOYP_MEGF6.4.59	7.63e-18
A0JM12	CHOYP_MEGF6.58.59	1.40e-12
A0JM12	CHOYP_MEGF6.58.59	1.61e-24
A0JM12	CHOYP_MEGF6.58.59	3.62e-21
A0JM12	CHOYP_MEGF6.58.59	3.93e-25
A0JM12	CHOYP_MEGF6.58.59	5.03e-26
A0JM12	CHOYP_MEGF6.58.59	8.77e-32
A0JM12	CHOYP_MEGF6.58.59	9.97e-34
A0JM12	CHOYP_MEGF6.7.59	0.001
A0JM12	CHOYP_MEGF6.7.59	1.17e-16
A0JM12	CHOYP_MEGF6.7.59	1.24e-16
A0JM12	CHOYP_MEGF6.7.59	1.66e-13
A0JM12	CHOYP_MEGF6.7.59	6.58e-08
A0JM12	CHOYP_MEGF6.7.59	7.15e-27
A0JM12	CHOYP_MEGF6.7.59	7.60e-21
A0JM12	CHOYP_MEGF6.7.59	8.65e-16
A0JM12	CHOYP_PHUM_PHUM049590.1.4	1.19e-13
A0JM12	CHOYP_PHUM_PHUM049590.1.4	1.19e-17
A0JM12	CHOYP_PHUM_PHUM049590.1.4	1.28e-09
A0JM12	CHOYP_PHUM_PHUM049590.1.4	1.55e-14
A0JM12	CHOYP_PHUM_PHUM049590.1.4	1.65e-11
A0JM12	CHOYP_PHUM_PHUM049590.1.4	5.28e-11
A0JM12	CHOYP_PHUM_PHUM049590.1.4	5.65e-14
A0JM12	CHOYP_PHUM_PHUM049590.1.4	6.09e-11
A0JM12	CHOYP_PHUM_PHUM049590.1.4	6.43e-08
A0JM12	CHOYP_PHUM_PHUM049590.1.4	8.90e-15
A0JM12	CHOYP_PHUM_PHUM049590.1.4	9.10e-16
A0JM12	CHOYP_PHUM_PHUM049590.1.4	9.44e-09
A0JM12	CHOYP_PTPRU.1.2	1.92e-14
A0JM12	CHOYP_PTPRU.1.2	2.20e-13
A0JM12	CHOYP_PTPRU.1.2	2.40e-19
A0JM12	CHOYP_PTPRU.1.2	2.52e-09
A0JM12	CHOYP_PTPRU.1.2	3.40e-15
A0JM12	CHOYP_PTPRU.1.2	5.85e-09
A0JM12	CHOYP_PTPRU.1.2	6.85e-18
A0JM12	CHOYP_PTPRU.1.2	7.35e-15
A0JM12	CHOYP_contig_003908	1.73e-52
A0JM12	CHOYP_contig_003908	2.31e-40
A0JM12	CHOYP_contig_003908	2.91e-46
A0JM12	CHOYP_contig_003908	4.62e-44
A0JM12	CHOYP_contig_003908	5.73e-48
A0JM12	CHOYP_contig_003908	7.76e-42
A0JM12	CHOYP_contig_003908	8.92e-46
A0JM13	CHOYP_C2CD3.1.1	3.1
A0JM13	CHOYP_C2CD3.1.1	9.36e-33
A0JM23	CHOYP_INSI2.1.1	0.003
A0JM23	CHOYP_INSI2.1.1	2.92e-08
A0JM23	CHOYP_LOC100369926.6.6	3.23e-06
A0JM23	CHOYP_LOC100369926.6.6	4.53e-07
A0JM23	CHOYP_NPHP3.1.1	0.0
A0JM41	CHOYP_contig_019271	0.069
A0JM56	CHOYP_LOC578913.1.1	0.0
A0JM98	CHOYP_LOC578673.1.1	0.004
A0JM98	CHOYP_LOC578673.1.1	1.05e-11
A0JM98	CHOYP_LOC578673.1.1	7.11e-28
A0JMA9	CHOYP_KATL2.1.2	0.0
A0JMA9	CHOYP_KATL2.2.2	0.0
A0JMD4	CHOYP_TPC2.1.2	0.0
A0JMD4	CHOYP_TPC2.2.2	3.40e-101
A0JMH2	CHOYP_PHUM_PHUM127950.1.1	9.68e-21
A0JMK9	CHOYP_LOC100120677.1.1	1.89e-38
A0JMQ0	CHOYP_BOP1.1.1	0.0
A0JMQ7	CHOYP_SMAD1.1.2	0.005
A0JMT0	CHOYP_contig_055563	0.11
A0JMY5	CHOYP_NFXL1.1.1	0.0
A0JMZ1	CHOYP_NSAPB.2.2	1.46e-15
A0JN53	CHOYP_RPAP1.1.4	5.03e-154
A0JN80	CHOYP_DI3L1.1.1	0.0
A0JNA8	CHOYP_PAXI1.1.4	4.40e-24
A0JNA8	CHOYP_PAXI1.1.4	7.72e-124
A0JNA8	CHOYP_PAXI1.3.4	6.52e-120
A0JNA8	CHOYP_PAXI1.3.4	9.44e-48
A0JNB1	CHOYP_LOC720058.1.1	1.68e-12
A0JNB1	CHOYP_LOC720058.1.1	2.81e-43
A0JNB1	CHOYP_LOC720058.1.1	3.93e-19
A0JNB1	CHOYP_LOC720058.1.1	4.38e-44
A0JNB1	CHOYP_LOC720058.1.1	6.18e-07
A0JNB1	CHOYP_ZN227.1.3	2.79e-75
A0JNB1	CHOYP_ZN227.1.3	4.05e-82
A0JNB1	CHOYP_ZN227.1.3	4.59e-96
A0JNB1	CHOYP_ZN227.1.3	9.72e-92
A0JNC4	CHOYP_ELOV7.1.1	2.30e-106
A0JND4	CHOYP_BRAFLDRAFT_87294.4.6	1.0
A0JND4	CHOYP_LOC100373444.66.79	0.13
A0JNG4	CHOYP_LOC100547755.1.1	5.05e-13
A0JNG4	CHOYP_TIF1B.7.10	2.81e-05
A0JNG4	CHOYP_TIF1B.8.10	1.55e-05
A0JNG4	CHOYP_contig_035157	0.005
A0JNG7	CHOYP_F16B1.1.1	0.0
A0JNH6	CHOYP_C102A.1.1	5.17e-117
A0JNH9	CHOYP_BRAFLDRAFT_122376.1.1	0.005
A0JNH9	CHOYP_BRAFLDRAFT_122376.1.1	7.56e-09
A0JNH9	CHOYP_LOC100368976.1.1	0.008
A0JNH9	CHOYP_LOC100368976.1.1	8.92e-17
A0JNI4	CHOYP_DAR1.4.4	4.31e-24
A0JNU3	CHOYP_LOC752844.2.4	2.38e-06
A0JP70	CHOYP_LOC100371299.1.1	0.0
A0JP70	CHOYP_contig_000435	1.2
A0JP89	CHOYP_CS066.2.3	1.88e-48
A0JPE1	CHOYP_BRAFLDRAFT_86764.1.1	4.79e-40
A0JPE1	CHOYP_LOC101067651.1.1	7.65e-43
A0JPE9	CHOYP_BRAFLDRAFT_278567.1.1	0.0
A0JPF9	CHOYP_LOC101160346.1.1	2.94e-75
A0JPH4	CHOYP_BRAFLDRAFT_118545.2.2	0.0
A0JPH4	CHOYP_SCAP.1.1	1.10e-18
A0JPI9	CHOYP_BRAFLDRAFT_66304.1.3	8.07e-50
A0JPI9	CHOYP_BRAFLDRAFT_87451.2.4	4.52e-58
A0JPI9	CHOYP_LOC100005101.1.1	3.45e-49
A0JPI9	CHOYP_LOC100183078.1.1	5.46e-63
A0JPI9	CHOYP_LOC100372392.4.8	6.13e-92
A0JPI9	CHOYP_LOC100372392.5.8	2.14e-79
A0JPI9	CHOYP_LOC100372392.6.8	2.58e-73
A0JPI9	CHOYP_LOC100372392.7.8	1.27e-49
A0JPI9	CHOYP_LOC100372392.8.8	5.41e-89
A0JPI9	CHOYP_LOC582270.1.2	4.71e-51
A0JPI9	CHOYP_LOC582270.2.2	2.16e-63
A0JPI9	CHOYP_NEMVEDRAFT_V1G245744.1.1	6.20e-45
A0JPN4	CHOYP_LOC100080726.1.1	7.68e-60
A0JPP8	CHOYP_LOC100373421.1.1	5.71e-111
A0JPQ1	CHOYP_CG057.1.1	3.98e-05
A0JPQ4	CHOYP_BRAFLDRAFT_85511.6.23	0.033
A0JPQ4	CHOYP_LOC100891938.2.3	0.009
A0JPQ4	CHOYP_LOC590689.1.2	0.012
A0JUY6	CHOYP_contig_042969	0.049
A0JWP3	CHOYP_contig_017337	0.75
A0JWP3	CHOYP_contig_019552	0.49
A0JYK8	CHOYP_LOC100638431.6.10	0.32
A0KDV2	CHOYP_MONBRDRAFT_34536.1.1	1.78e-148
A0KEF8	CHOYP_RS8.11.14	0.13
A0KHH3	CHOYP_contig_045644	0.10
A0KIF9	CHOYP_CAPR1.1.1	0.069
A0KPY4	CHOYP_CRE_13098.1.1	0.72
A0KTH4	CHOYP_contig_042633	5.2
A0KTR5	CHOYP_LOC100891939.5.7	0.10
A0KVL6	CHOYP_contig_024068	1.1
A0KYQ7	CHOYP_NEMVEDRAFT_V1G99547.2.4	0.35
A0L8S1	CHOYP_contig_038037	3.0
A0LCI7	CHOYP_contig_023734	2.1
A0LE33	CHOYP_BRAFLDRAFT_213699.1.1	0.23
A0LH38	CHOYP_LOC100890479.2.3	6.1
A0LHJ3	CHOYP_PHUM_PHUM219220.1.1	0.44
A0LK12	CHOYP_contig_007754	0.20
A0LQR3	CHOYP_contig_006524	1.7
A0M287	CHOYP_contig_000513	0.18
A0M2K0	CHOYP_contig_016469	8.5
A0M8U1	CHOYP_ST7.1.1	0.0
A0MGZ7	CHOYP_H6ST2.1.1	2.60e-119
A0MS83	CHOYP_contig_033249	4.4
A0MSJ1	CHOYP_CAS4.1.1	0.004
A0MSJ1	CHOYP_CAS4.1.1	0.21
A0MSJ1	CHOYP_CAS4.1.1	1.18e-20
A0MSJ1	CHOYP_CAS4.1.1	1.24e-07
A0MSJ1	CHOYP_CAS4.1.1	1.40e-04
A0MSJ1	CHOYP_CAS4.1.1	1.40e-16
A0MSJ1	CHOYP_CAS4.1.1	1.56e-23
A0MSJ1	CHOYP_CAS4.1.1	1.57e-17
A0MSJ1	CHOYP_CAS4.1.1	1.65e-15
A0MSJ1	CHOYP_CAS4.1.1	1.76e-21
A0MSJ1	CHOYP_CAS4.1.1	2.57e-16
A0MSJ1	CHOYP_CAS4.1.1	2.87e-05
A0MSJ1	CHOYP_CAS4.1.1	2.95e-21
A0MSJ1	CHOYP_CAS4.1.1	3.45e-17
A0MSJ1	CHOYP_CAS4.1.1	4.18e-19
A0MSJ1	CHOYP_CAS4.1.1	4.41e-17
A0MSJ1	CHOYP_CAS4.1.1	5.22e-20
A0MSJ1	CHOYP_CAS4.1.1	5.25e-17
